	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000808025.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000673831.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_002102575.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000703222.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462134.1_62	WP_004462133.1_63	WP_004462126.1_69	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_016551804.1_73	WP_004477829.1_74	WP_004462889.1_79	WP_004477915.1_81	WP_061208429.1	WP_061209096.1	WP_228039699.1	WP_061209098.1	WP_228008733.1	WP_061208037.1	True_serogroup	class
tc129	100	33.60637158	36.7843733	37.41945806	0	0	24.66452517	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	26.69976783	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	31.06097727	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	25.27889963	99.708	100	100	100	95.23809524	100	22.94775209	27.14267714	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	12.26568143	0	12.02616145	0	28.24403053	0	0	Sejroe	3
hs006	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0	29.39311821	38.80632836	80.814	85.45488831	55.16	0	87.93736965	81.544	72.88122034	84.043	100	100	100	96.50793651	100	100	100	0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0	32.87264917	62.99780796	39.23679564	37.1306962	0	0	0	35.10938015	0	0	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	29.55754144	27.60319855	0	0	28.21563485	0	0	13.62700839	0	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0	26.37851799	0	0	21.29652778	0	0	29.7517686	30.89178344	36.17068085	0	10.75085324	27.57447508	38.72529412	0	73.494	29.1138481	42.22579051	0	0	0	57.30185397	36.80288476	0	0	0	0	0	0	22.44572864	30.8568	0	36.03230769	21.672	13.79320525	0	83.434	66.16785629	61.65832383	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	85.71428571	41.45291453	0	37.93089943	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.63149364	32.83557463	0	Canicola	1
pom_str68	72.64116981	95.628	95.64	93.871	0	25.06096837	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.42015302	0	23.73561479	20.47004027	72.54269831	83.688	0	28.12526202	30.98623239	32.38087619	0	0	99.623	48.05205195	23.36137311	0	32.44846018	0	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0	21.23730936	29.51180488	29.10418657	0	0	0	0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0	0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0	28.21563485	87.349	24.69723971	41.29946541	100	0	31.83881166	30.76888034	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	32.23119008	30.89178344	39.71591489	0	0	15.61447176	38.72529412	0	29.81915964	21.09702532	0	0	0	0	0	39.40507807	0	0	0	0	0	0	51.92643216	30.8568	0	0	21.672	0	0	28.91559036	36.82634731	0	0	44.14109375	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	14.36786207	0	0	7.786772541	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Pomona	2
2008720116	72.64116981	28.96139891	32.42500817	88.71	0	37.9566399	26.67767114	0	29.39311821	0	31.68630523	0	22.42015302	0	24.12432296	20.47004027	0	84.043	0	37.01953125	0	32.38087619	0	0	98.868	58.11659416	23.36137311	0	31.85853982	0	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0	21.23730936	30.732	0	0	0	0	0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0	76.87105102	80.45943103	78.6055024	62.4695109	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.3863232	29.29745763	0	0	28.21563485	99.398	14.04347942	74.63339203	0	0	31.83881166	30.34182051	24.54787597	0	15.03498776	22.06252278	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.72529412	0	29.51846386	21.09702532	0	0	0	0	0	44.23791822	0	0	0	0	0	0	50.25144054	49.429	0	0	21.672	0	0	28.6145	36.82622754	0	0	44.14109375	33.95333953	0	62.8861512	44.10883333	0	0	0	85.19512987	0	0	14.36786207	0	0	7.581987705	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Australis	2
185k	100	100	100	99.677	25.00018651	39.17235766	42.78489262	0	100	100	99.709	98.701	55.51603559	99.194	100	100	98.30463051	98.582	0	68.2694375	36.62005634	33.65044762	0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0	81.05551559	100	25.24529412	45.36456954	40.29884909	56.03878261	76.83642938	0	41.97311037	90.24362927	79.104	77.419	84.74299337	79.835	64.85570119	71.42891694	82.10752941	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98088462	33.65640678	0	0	0	31.81775758	13.56608721	20.77037186	33.9290051	0	30.21172205	27.60028	17.87315385	37.16505747	0	17.41774174	25.51067857	53.448	65.92601481	84.53084254	28.81341404	0	0	27.38582988	0	24.93909927	14.25598742	0	40.4434349	26.45782063	27.7774359	25.83941085	42.19508062	0	27.33835731	0	26.92345055	0	0	0	28.92609917	0	36.52488298	0	31.39883447	26.91	38.2354902	0	32.83088554	30.80179747	42.22579051	0	0	0	0	54.6470855	0	0	0	0	0	0	22.11075377	30.8568	0	33.19806073	20.43341176	0	0	28.91539157	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.65560345	0	0	0	0	0	0	37.66192208	15.33202726	0	12.52080231	0	35.62305344	33.58207214	0	Javanica	1
611	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0	29.39311821	38.80632836	80.814	85.45488831	55.16	0	87.93736965	81.544	72.88122034	84.043	100	100	100	96.50793651	100	100	100	0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0	32.87264917	62.99780796	39.23679564	37.1306962	0	0	0	35.10938015	0	0	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	30.93875414	27.60319855	0	0	28.21563485	0	0	13.62700839	0	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.89178344	39.71591489	0	10.75085324	27.57447508	38.72529412	0	73.494	29.1138481	42.22579051	0	0	0	57.30185397	48.69888476	0	0	0	0	0	0	22.44572864	30.8568	0	36.03230769	21.672	13.79320525	0	83.434	66.16785629	61.65832383	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	85.71428571	41.45291453	0	37.93089943	0	0	11.27036885	0	0	0	35.49806061	15.67297615	0	0	0	64.63149364	32.83557463	0	Canicola	1
203	100	33.60637158	36.7843733	37.41945806	0	0	24.66452517	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	26.69976783	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	31.06097727	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	25.27889963	99.708	100	100	100	95.23809524	100	22.94775209	27.14267714	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	12.26568143	0	12.02616145	0	28.24403053	0	0	Sejroe	3
fiocruz_lv4118	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
202300082	100	33.60637158	36.7843733	37.41945806	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	96.94924068	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	25.27889963	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
niid12	72.64116981	95.628	95.64	93.548	0	25.30374696	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.42015302	0	23.73561479	20.13408054	72.54269831	84.043	0	26.68248798	30.98623239	32.38087619	0	0	100	87.662	23.19327059	0	32.44846018	0	70.42220657	27.33841966	80.79105085	22.30433333	30.13266556	24.54381095	22.94686957	80.79105085	0	21.23730936	31.95146341	29.10418657	0	0	0	0	18.93694352	82.84335294	80.93886188	25.29288993	39.23679564	0	0	44.82763218	37.74	28.81341404	46.0202699	51.6512973	96.935	95.455	90.116	92.46186265	95.918	83	90.03	97.2	95.701	91.571	76.737	17.41756757	26.02008163	54.598	64.44407407	80.38712983	88.62	13.78371892	0	28.21563485	87.349	26.14966344	42.34775681	0	0	31.83881166	30.76888034	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	32.23119008	30.89178344	39.71591489	0	0	15.61447176	38.72529412	0	31.92795181	26.16007595	0	0	0	0	0	44.23791822	0	0	0	0	0	0	51.75884757	30.8568	0	0	21.672	0	0	28.91559036	36.82634731	0	0	44.14109375	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	14.36786207	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Autumnalis	2
fiocruz_lv4212	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
m20	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
188076	72.64116981	33.06036885	36.23941962	35.80629677	0	0	26.67767114	0	29.39311821	27.61166418	35.75567442	0	22.42015302	0	22.56789105	27.51698658	72.54269831	84.043	0	0	30.98623239	32.38087619	0	0	32.0757283	0	23.36137311	0	39.233	32.37731872	70.89221127	0	26.55362712	0	0	24.54381095	0	22.59885876	0	21.23730936	0	28.35853731	0	43.44895522	0	29.71113922	32.55772425	0	34.80632044	0	39.23679564	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.00347432	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	31.76787293	0	14.3244973	0	16.18244813	0	0	0	0	100	99.552	100	100	100	100	100	99.71	100	100	82.29467869	99.526	99.587	99.682	100	100	99.829	95.34883721	99.51	99.722	99.699	99.578	91.48961047	0	36.71480676	0	90.952	40.89234201	0	0	40.0003619	0	79.50263768	90.949	22.44572864	25.14312857	0	0	21.672	10.67344828	0	74.096	38.3233982	0	0	43.74971875	33.48851163	0	0	12.50013793	0	12.83585075	0	19.22097403	0	0	22.9887069	0	0	7.786772541	0	0	0	0	11.24365417	0	11.36755519	0	28.24403053	0	0	Hebdomadis	3
202202775	75.47171698	30.60096175	34.05967302	36.45207097	0	0	22.98643792	0	30.35131629	26.11974627	64.53446512	20.25967792	22.06394306	0	95.72	86.577	77.2884339	79.078	0	0	28.87288732	33.01572698	0	0	33.20712453	0	28.23526387	54.2631137	57.81759587	12.31019224	0	0	25.98856497	16.6665098	0	17.24725705	0	22.59861017	0	18.22759866	0	27.6123806	0	28.85556219	0	0	71.09626578	0	32.87312155	0	38.96453951	37.13099156	0	0	0	0	0	23.72352553	0	29.16657955	0	52.59677052	75.76545918	0	32.6287432	25.600176	19.68307692	36.01547893	23.26277341	17.41774174	15.56141837	21.83875287	0	31.21568785	0	0	0	26.97074689	24.6986747	0	0	0	0	45.73966816	27.35025641	29.19867442	43.22457976	10.31454545	24.22038129	0	0	0	0	0	28.92609917	0	35.46065248	0	11.09231229	28.90327575	36.27455882	0	74.699	33.75561181	31.75151555	0	0	0	0	40.89225279	0	0	0	0	0	0	92.96502513	54.57137143	0	44.53413765	21.05280186	50.90327915	33.88704319	96.988	94.91	97.668	45.53821968	96.484	93.023	0	0	16.8101681	0	0	0	99.481	99.145	99.74	99.713	69.53637086	0	0	0	33.44234584	74.80655039	99.567	37.64906303	75.16345752	85.008	58.49652941	90.58491603	48.25880597	39.62938519	Tarassovi	4
201801189	72.64116981	95.355	95.64	93.871	0	25.06051582	26.67767114	0	29.71286901	27.61166418	31.39553779	0	22.42015302	0	24.12432296	20.47004027	72.54269831	84.397	0	26.44252644	30.98623239	32.38087619	0	0	98.868	87.662	25.54621008	0	32.44846018	0	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	24.54381095	22.94686957	80.79105085	0	21.23730936	32.19497561	28.35853731	0	0	0	0	19.26887043	82.59788971	80.93886188	25.76073302	38.96453951	0	0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0	28.21563485	98.494	26.39202663	42.34775681	0	0	31.83881166	30.76888034	25.58114729	0	15.55964161	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	31.92795181	26.58253165	0	0	0	0	0	43.49424535	0	0	0	0	0	0	51.75884757	30.57094286	0	0	21.672	0	0	28.6145	36.82634731	0	0	44.14109375	33.48851163	0	43.9865945	40.23	0	0	0	85.71428571	0	0	14.3677069	0	0	11.27036885	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Autumnalis	2
898	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	32.28668161	25.21333333	30.74911628	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	39.71591489	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	30.11167286	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	22.29150464	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	11.27036885	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
puo_1247	70.75439623	98.907	99.183	99.677	0	24.57405353	26.84550503	0	28.43484984	27.61164179	32.55821221	0	23.13135943	0	24.12432296	15.43645638	70.50880678	87.234	0	26.20191106	30.98630282	32.38087619	0	0	89.811	87.338	23.19327059	0	32.15294985	0	70.89221127	26.85870504	95.48	25.24529412	30.13253642	24.04629187	21.98052174	75.70585311	0	21.23730936	30.24421463	29.10447761	16.12908602	0	0	0	22.92329568	82.59811275	81.76767956	25.76147541	38.96453951	0	0	40.23	37.74013462	29.05566102	46.0202699	51.95182583	95.785	94.697	91.08518023	96.48268844	96.939	83.333	91.23851964	97.6	96.154	88.889	75.529	17.71756757	25.51067857	53.448	65.92601481	84.53084254	96.126	18.64858649	0	29.04553942	76.506	25.18148184	42.97706918	0	0	30.49377578	30.34182051	31.0073385	0	14.3358042	25.89939568	0	0	21.75935185	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	38.23522059	0	29.81915964	27.00394937	0	0	0	0	0	20.81800743	0	0	0	0	0	0	52.26142714	30.57140286	0	0	21.98164706	0	0	28.6145	37.12551497	0	0	44.14109375	33.95333953	0	45.36049485	39.51195259	0	0	0	84.6756	0	0	13.79312644	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Autumnalis	2
201700955	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0	90.096	88.06	80.233	86.49372987	55.872	0	87.93736965	82.215	72.88122034	84.397	0	53.36561538	35.91537324	32.38087619	0	98.606223	98.491	0	97.647	54.78018605	54.57237758	12.47873356	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100	22.59885876	0	41.97311037	89.75596341	80.597	76.344	0	24.27967078	11.5451511	68.77067774	30.3924902	32.59679558	51.05374707	79.29180926	37.55265823	0	0	28.36538462	32.9299322	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.30557704	26.000208	25.79201357	34.86576628	0	17.41756757	24.74507653	23.56287931	29.87698519	29.55754144	27.36060533	0	0	28.21563485	0	24.69765617	11.11124528	0	41.55132687	31.83881166	30.76888034	30.74911628	0	15.55964161	27.81766187	0	0	21.29652778	0	0	31.81780165	30.57334395	36.17068085	0	23.03799147	30.89704319	38.23522059	0	73.795	29.1138481	0	0	0	0	57.46007143	38.29011524	0	0	0	0	0	0	22.11055276	30.57094286	0	36.84246559	21.672	13.95755501	0	83.434	65.56929341	61.65832383	0	44.14109375	33.48851163	0	0	40.374	0	0	0	85.71428571	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.37618321	32.33787065	0	Pyrogenes	1
201501058	77.35849057	31.69431694	34.33232698	37.41945806	0	0	22.81898993	0	30.99000319	29.10474627	35.17451163	0	22.77561566	0	24.51386381	30.87281208	89.831	82.979	0	0	30.98630282	33.65044762	0	0	32.83027925	0	28.5710084	0	39.233	34.40147049	0	0	26.55381921	0	0	17.41308126	0	23.72844068	0	21.23753846	0	29.85095522	0	43.78083582	0	31.23922581	31.22886047	0	34.80632044	0	38.69228338	0	21.42902041	20.68968966	0	0	0	0	30.65132184	32.95480682	0	20.77037186	33.9290051	0	28.39864048	27.600248	17.87315385	36.78153257	0	17.41756757	0	22.98850575	0	31.49190608	0	13.78365405	0	28.21540249	0	0	0	0	96.676	95.51542601	93.58955983	97.933	97.77	93.007	93.525	88.406	95.604	35.18502315	0	0	83.471	89.809	94.681	96.035	62.96931399	85.71448505	87.745	91.944	93.675	86.498	99.836	100	100	100	99.841	42.75069145	0	0	44.28617143	0	81.9876087	82.561	22.27809045	25.14312857	0	0	20.43341176	11.0014844	0	73.795	38.02350299	0	8.23790389	44.5315	34.41816744	0	0	12.93107759	0	13.73128358	0	0	0	0	22.41390805	0	0	11.06541803	0	0	0	0	11.07311414	0	11.8614827	0	28.49922392	0	0	Mini	3
