Strain,WP_000007540.1,WP_000045938.1,WP_000050434.1,WP_000132018.1,WP_000231290.1,WP_000275679.1,WP_000284355.1,WP_000406134.1,WP_000432947.1,WP_000547460.1,WP_000549981.1,WP_000579813.1,WP_000600954.1,WP_000601375.1,WP_000661931.1,WP_000675255.1,WP_000715958.1,WP_000799637.1,WP_000823146.1,WP_000834719.1,WP_000848236.1,WP_000947841.1,WP_001052314.1,WP_001084686.1,WP_001206408.1,WP_002115390.1,WP_002115474.1,WP_061294270.1,target
LEPTOCUBA07,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.701,1
LEPTOCUBA14,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
LEPTOCUBA17,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.34432795698925,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
LJ178,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.851,1
LO-24,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,20.082295081967214,31.906206225680933,54.00682926829268,80.14944776119404,0
LO-3,100.0,99.841,100.0,99.561,99.495,100.0,100.0,80.10752688172043,100.0,99.543,85.9375,70.47619047619048,28.302158490566036,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.652,50.149231343283574,1
LO-4,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.851,1
LT2156,94.077,96.98452380952381,99.361,97.368,25.757252525252525,36.297978365384616,99.234,0.0,100.0,84.01859360730593,36.2215,32.380876190476194,83.77327924528302,99.36899999999999,99.062,100.0,84.73330534351145,35.91537323943662,96.641,43.63619834710743,99.203,95.866,0.0,99.327,20.491868852459017,97.276,95.12240418118466,49.850865671641785,0
L_60,56.79435423925668,87.14245873015874,79.55271565495208,85.5266447368421,8.080924242424242,38.06082772435898,0.0,86.29,96.0,77.62558904109589,50.994104166666666,23.068701587301586,77.4841459119497,81.073,78.02133333333335,94.277,93.89329007633587,36.61935211267606,52.713,45.62015206611571,88.44619123505977,31.524332472006893,0.0,59.034849607182935,20.082024590163932,31.647289234760052,89.54689895470385,60.89519104477612,0
Lai,94.077,99.36502698412698,99.681,97.807,98.99,72.83649038461539,0.0,0.0,100.0,94.064,98.722,96.5079365079365,98.491,99.685,99.062,100.0,100.0,99.296,96.124,99.669,98.805,95.607,99.82,99.327,99.59,96.887,98.60622299651567,49.701447761194025,0
Langkawi,94.077,99.36502698412698,99.681,97.807,98.99,72.83649038461539,0.0,0.0,100.0,93.60700000000001,98.722,96.5079365079365,98.868,99.685,99.375,100.0,100.0,99.296,96.12399999999998,99.669,99.20299999999999,95.60700000000001,99.82,98.99,99.58999999999999,96.887,98.60622299651567,99.254,0
M001_Tn_Mutant_Parent,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,98.316,20.491868852459017,96.887,98.606,98.955,0
M20,86.58547735191638,99.36502698412698,91.53379073482428,91.44750438596492,10.858664141414142,55.64916826923077,88.506,76.882,100.0,86.30159360730593,89.1335,65.07919206349206,66.22606226415094,89.58999999999999,60.468585937499995,83.28293072289156,96.94664503816792,67.95802816901409,92.50661886304908,81.4872173553719,67.72885059760956,66.0207480620155,99.82,85.69021885521886,59.83614754098361,64.39660311284047,76.30652613240417,89.55222388059701,0
M933_lip32_mutant,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,98.316,20.491868852459017,96.887,98.606,98.955,0
MAVJ401,80.13945644599303,78.095,76.99637699680511,45.61418421052631,8.080924242424242,63.942100961538465,0.0,0.0,92.308,73.05916894977169,76.56259943181819,33.015726984126985,75.84869433962264,78.233,84.375,88.554,90.83963358778628,37.32422535211268,63.04947028423773,44.958314049586775,90.83665338645419,34.88348837209302,0.0,71.38,18.442524590163934,33.463214007782106,85.71429965156794,7.014908955223881,0
MH4001,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.895826865671644,1
MH4027,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,89.40323880597015,0
MK146,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,68.26943750000001,0.0,0.0,95.385,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,44.62832727272727,36.25470119521912,36.43449612403101,0.0,72.72766329966329,20.082295081967214,31.906206225680933,89.54689895470383,80.00022537313433,0
MM0006CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0010CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0011CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0011CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0013CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0013CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0026CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0026CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0028CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0031CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0031CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0037CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0043CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0050CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0098CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0119CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0134CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0138CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0148CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0159CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0161CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0189CU,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0195CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0196CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0200CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0211CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0213CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0220CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0242CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0244CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0256CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0257CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0258CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0259CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0260CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0261CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0262CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0263CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0264CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0265CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0268CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0269CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0272CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0273CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0275CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0277CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0280CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0310CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,55.107419354838704,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0313CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,86.58967049808429,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0317CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0320CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0324CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0325CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0327CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0328CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
