Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740724.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002740041.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000799637.1	WP_000579813.1	WP_000600954.1	WP_061236010.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_002733615.1	WP_010578390.1	WP_003009953.1	WP_003009503.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009523.1	WP_003009310.1	WP_004479640.1	WP_004479635.1	WP_004434477.1	WP_004434773.1	WP_004421329.1	WP_004421044.1	WP_036063888.1	WP_243817855.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_016748630.1	WP_016560441.1	WP_016560426.1	WP_244266170.1	WP_000980525.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000208484.1	WP_000373631.1	WP_000723077.1	WP_000853941.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_000721297.1	WP_000703222.1	WP_032921258.1_26	WP_004462133.1_63	WP_004478059.1_71	WP_004477915.1_81	WP_061209096.1	WP_061209098.1	True_serogroup
202303414	75.47171698	32.78659016	35.96762943	37.09682581	24.83193624	30.67128435	25.37283582	35.4655814	21.70809964	74.70861479	33.89230872	89.153	76.596	28.87288732	33.65044762	33.20712453	28.73936134	39.528	31.3661855	0.0	26.55362712	26.69976783	23.72908475	21.40492308	27.61232836	0.0	43.28395357	30.05068081	34.55127907	34.80632044	38.14677384	22.10923469	0.0	30.65106513	32.19742803	20.9381608	34.18369898	29.00347432	27.19984	17.64734615	35.63185057	17.71756757	22.98850575	31.76787293	0.0	29.46109544	97.784	97.758	94.44488462	98.708	97.942	95.105	94.72461391	90.145	98.901	86.574	0.0	0.0	92.975	97.452	96.809	98.238	87.03068259	72.09325581	89.706	92.5	93.373	83.966	91.81626187	0.0	36.23152174	0.0	72.85666349	40.89241636	0.0	0.0	40.00011429	0.0	84.26481159	84.989	23.28280737	27.42809143	23.52920433	16.58476847	74.096	38.02350299	0.0	44.5315	34.41816744	13.07457615	12.83579701	0.0	22.41351724	0.0	12.2659046	0.0	27.98998473	Hebdomadis
172_izsler	100.0	33.06047541	36.51189646	36.77419355	22.65091946	31.30977636	29.10474627	35.75567442	21.35225623	23.73547471	29.53032886	97.96578305	99.645	31.68982394	33.65044762	33.20712453	28.73936134	39.233	34.23289713	0.0	26.55362712	17.08143284	23.72908475	21.90662207	29.10447761	0.0	43.11808955	29.37193548	31.894	35.35927072	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	12.70261622	29.04584232	96.953	95.9642287	93.16287607	98.45	98.285	93.531	93.765	83.76811594	0.0	38.42598148	0.0	0.0	88.843	91.083	95.035	95.595	62.28696246	85.71383721	88.725	90.833	91.867	85.65405907	38.95286579	0.0	44.928	0.0	82.53977619	36.80308922	98.83	99.448	99.524	100.0	93.78857143	99.117	22.11075377	24.85693714	23.52920433	10.01621675	73.193	38.62229042	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Sejroe
178119	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.89221127	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	99.682	100.0	100.0	100.0	95.34883721	99.51	100.0	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	43.12260223	0.0	0.0	40.0003619	0.0	79.50263768	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	44.14109375	33.48851163	12.50013793	12.83585075	19.22097403	22.9887069	7.786772541	11.24365417	11.36755519	28.24403053	Hebdomadis
norma	72.64116981	33.60671585	36.51189646	35.80629677	26.67767114	30.35168051	26.86525373	35.75567442	22.42015302	22.56789105	28.52322148	72.54269831	84.397	30.98623239	32.38087619	33.20712453	25.54621008	38.938	31.534543	70.89221127	26.55362712	26.36826866	22.59885876	21.23730936	28.35853731	0.0	43.44895522	30.56053141	31.56167442	35.08279558	38.96453951	0.0	0.0	31.03445211	29.16657955	21.10528476	32.65308673	29.60725076	26.400104	19.23108597	34.86576628	17.41756757	23.56287931	32.04383978	0.0	29.04587552	100.0	100.0	97.86324786	98.708	98.628	97.203	98.801	96.812	91.75796703	37.50044444	0.0	0.0	92.562	94.904	96.809	92.952	99.31786348	94.68425581	80.882	97.222	99.398	98.734	39.11614894	0.0	46.86	0.0	90.476	30.4832119	93.56760234	90.608	95.714	93.852	87.37060248	93.598	22.27774037	25.14312857	23.8390774	10.67344828	74.096	38.32353293	0.0	43.74971875	33.48865116	12.64366092	12.83585075	18.70124156	22.98835057	11.27036885	12.77694037	11.36755519	28.75282443	Sejroe
acssax2020	100.0	32.51361475	36.7843733	37.41945806	22.65091946	31.94940895	29.10474627	35.4655814	21.35225623	23.73547471	29.53032886	98.30463051	98.936	31.68982394	33.65044762	33.20712453	28.73936134	39.233	34.23289713	0.0	26.55362712	17.24725705	23.72908475	22.0735786	29.10447761	0.0	43.28352239	29.37193548	31.894	35.35927072	39.23679564	20.748	20.11459195	31.80091954	31.81775758	20.77037186	33.9290051	28.39864048	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	32.32082873	13.24328649	29.04584232	97.23	95.9642287	92.73521368	98.45	98.113	93.706	93.525	83.76811594	0.0	38.42598148	0.0	73.45933649	88.843	91.083	95.035	95.595	62.28696246	85.71383721	88.725	90.833	91.867	85.65405907	39.11614894	0.0	44.928	0.0	82.53977619	36.0595539	97.953	50.55252762	99.524	100.0	93.99619048	98.675	22.11075377	24.57107143	20.43341176	10.01621675	72.892	38.3233982	0.0	43.74971875	34.41816744	12.93107759	13.13426866	9.350688312	22.41351724	0.0	11.92500852	12.19130148	25.95381679	Sejroe
202300077	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	22.67663569	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
d25	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	19.33068773	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
200801925	71.69816981	33.05964481	34.87754768	36.12892903	26.84550503	28.43484984	27.61164179	35.17451163	22.77609964	23.73547471	29.53032886	70.50880678	87.234	30.98630282	32.38087619	32.45257358	23.19327059	39.233	34.06439966	0.0	26.55362712	24.04629187	23.72844068	21.23730936	29.10447761	0.0	43.11808955	29.37193548	31.894	35.35927072	38.96453951	0.0	0.0	31.80091954	29.54526515	20.93798325	32.14279337	28.09622356	27.99978	27.60220362	36.01489272	17.71756757	25.86213793	32.32082873	12.70261622	28.63113693	98.061	95.9642287	91.87988889	97.674	98.285	93.706	93.525	88.406	95.055	82.87	0.0	0.0	88.843	90.446	95.745	95.595	62.11652048	86.71118605	88.235	90.833	91.566	85.65405907	93.78026187	0.0	36.71480676	0.0	84.76224286	21.93300372	0.0	0.0	40.00011429	0.0	91.30481159	89.625	22.2779397	25.42857143	22.29129412	0.0	72.59	38.02350299	0.0	44.14109375	33.95333953	39.51195259	13.13426866	9.610316883	22.41351724	7.786772541	11.24365417	0.0	27.73496183	Mini
a_bt_ho907	100.0	33.60637158	36.7843733	32.90308387	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	23.0482974	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
200112227	100.0	33.06047541	36.51189646	36.77419355	22.65091946	31.30977636	29.10474627	35.75567442	21.35225623	23.73547471	29.53032886	0.0	99.645	31.68982394	33.65044762	33.20712453	28.73936134	39.233	0.0	0.0	26.55362712	17.24725705	23.72908475	21.90662207	29.10447761	0.0	43.11808955	0.0	31.894	33.42498619	38.96453951	20.748	20.11459195	31.80091954	31.81775758	20.77037186	33.9290051	28.39864048	27.60028	17.87315385	37.16505747	17.41774174	22.98850575	29.83420994	0.0	28.21563485	96.953	95.9642287	93.16287607	98.45	98.285	93.531	93.765	83.76811594	0.0	38.42598148	0.0	0.0	36.77645041	0.0	38.65230496	0.0	0.0	85.71383721	88.725	90.833	91.867	85.65405907	38.95286579	0.0	44.928	0.0	82.53977619	36.80308922	98.83	99.448	99.524	75.00036066	0.0	0.0	22.27809045	24.85693714	23.52920433	0.0	73.193	38.62229042	0.0	43.74971875	34.41816744	12.93107759	13.13426866	8.831181818	22.41351724	0.0	11.92500852	0.0	25.95381679	Sejroe
178122	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.54269831	84.043	30.98623239	32.38087619	32.0757283	23.36137311	39.233	32.37731872	70.89221127	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	16.18244813	100.0	99.552	100.0	100.0	100.0	100.0	100.0	99.71	100.0	100.0	82.29467869	99.526	99.587	99.682	100.0	100.0	100.0	95.34883721	99.51	100.0	99.699	99.578	91.48961047	0.0	36.71480676	0.0	90.952	40.89234201	0.0	0.0	40.0003619	0.0	79.50263768	90.949	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	44.14109375	33.48851163	12.50013793	12.83585075	19.22097403	22.9887069	7.786772541	11.24365417	11.36755519	28.24403053	Hebdomadis
l0996	72.64116981	33.06036885	36.23941962	35.80629677	26.67767114	29.39311821	27.61166418	35.75567442	22.42015302	22.56789105	27.51698658	72.88122034	84.397	30.98623239	32.38087619	32.0757283	25.54621008	39.233	32.37731872	67.6056338	26.55362712	24.54381095	22.59885876	21.23730936	28.35853731	0.0	43.44895522	29.71113922	32.55772425	34.80632044	39.23679564	0.0	0.0	31.03445211	29.16657955	21.10528476	32.39785714	29.00347432	26.39988	19.23108597	34.48272414	17.41756757	23.56287931	31.76787293	14.3244973	28.21563485	100.0	99.552	100.0	100.0	100.0	96.678	95.204	90.145	95.604	38.42598148	0.0	0.0	95.041	98.408	99.645	100.0	100.0	95.34883721	99.51	99.722	99.699	99.578	39.44369885	0.0	45.411	0.0	90.952	48.32713755	92.39748538	91.436	98.095	93.852	85.3	93.598	22.44572864	25.14312857	21.672	10.67344828	74.096	38.3233982	0.0	28.12523437	33.48851163	12.64374282	12.83585075	8.311662338	22.9887069	7.786772541	11.07311414	11.36755519	28.24403053	Sejroe
408_izsler	100.0	33.60637158	36.7843733	37.41945806	22.65091946	30.67130671	29.10474627	35.75567442	20.99641281	24.51386381	31.20841611	97.62693559	98.227	31.68982394	33.65044762	32.83027925	28.73985882	39.233	34.23289713	0.0	21.46911864	17.24725705	19.77433898	18.22759866	29.10447761	0.0	43.28352239	29.37193548	32.22613953	35.91116575	39.23679564	20.748	0.0	30.26812261	29.16695455	20.60321608	33.9290051	28.39864048	27.60028	17.87315385	36.01547893	17.11725526	19.54003448	32.04383978	13.24328649	28.63113693	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0.0	0.0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0.0	44.928	0.0	82.698	23.04816357	99.708	100.0	100.0	100.0	95.23809524	100.0	22.61306533	25.14312857	23.52920433	10.18055172	73.494	38.62229042	0.0	43.74971875	34.41816744	13.07457615	13.13426866	9.090818182	22.12655172	0.0	11.75459114	12.02616145	28.24403053	Sejroe
