Strain,WP_002721297.1,WP_002721301.1,WP_002725873.1,WP_002727913.1,WP_002727921.1,WP_002727923.1,WP_002727925.1,WP_002727927.1,WP_002733534.1,WP_002733546.1,WP_002733548.1,WP_002733553.1,WP_002733572.1,WP_002733582.1,WP_002733599.1,WP_002733600.1,WP_002733603.1,WP_002733611.1,WP_002733618.1,WP_002733619.1,WP_002733627.1,WP_002733636.1,WP_002733638.1,WP_002733646.1,WP_002733661.1,WP_002733711.1,WP_002733722.1,WP_002733757.1,WP_002738232.1,WP_002738295.1,WP_002740024.1,WP_002740041.1,WP_002740063.1,WP_002740235.1,WP_002740242.1,WP_002740249.1,WP_002740294.1,WP_002740298.1,WP_002740692.1,WP_002740695.1,WP_002740721.1,WP_002740722.1,WP_002740724.1,WP_002740726.1,WP_002740729.1,WP_002740804.1,WP_002740808.1,WP_002740826.1,WP_002740848.1,WP_002740861.1,WP_002740862.1,WP_002740875.1,WP_002740902.1,WP_002740917.1,WP_002740926.1,WP_002740938.1,WP_002740998.1,WP_002741071.1,WP_002742128.1,WP_002744551.1,WP_016749081.1,WP_016749097.1,WP_026054882.1,WP_032853071.1,WP_050547976.1,WP_078313319.1,WP_139363593.1,WP_228029599.1,WP_230456805.1,WP_230456811.1,target
MM0269CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0272CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0273CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0275CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0277CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0280CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0310CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,68.73315363881402,99.697,100.0,100.0,100.0,100.0,95.86374695863748,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0313CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,56.50534572490707,90.25270758122743,99.597,99.48493298969073,1
MM0317CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0320CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0324CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0325CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0327CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0328CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0330CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0332CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,64.42048517520216,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0336CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0340CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0342CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0344CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0350CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0351CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0354CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0361CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.61371841155234,99.597,99.742,1
MM0366CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0370CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MM0372CK,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,90.25270758122743,99.597,99.742,1
MMD3,85.65366666666667,91.75566666666667,74.52820125786165,35.47139622641509,92.06333333333333,85.54785547785549,82.51,80.733,94.83300506585613,83.80650262881177,23.505364948453607,48.84746453900709,87.13739583333334,70.50751989026064,37.61983202099737,36.078,0.0,66.09857575757576,80.96814851485148,84.5475408388521,90.88666666666666,89.62766666666666,29.899171717171722,94.95533333333333,85.123,80.67627536231885,0.0,88.42999999999999,72.38795522388061,92.86643709468223,88.34746131805157,53.974,86.38337037037037,21.326080645161287,40.034306987399766,70.63810228640192,86.685,86.93363251670381,14.72329799764429,0.0,93.63633333333333,82.46166666666666,49.27290492170022,90.83666666666669,88.97066666666667,37.307380373073805,34.78885007278021,93.07799999999999,91.16199999999999,91.008,0.0,74.806,0.0,92.157,86.51466666666666,30.3922091503268,91.57266666666665,78.00842597402597,79.24091221826808,68.3816270096463,64.21762300319489,0.0,88.03633333333333,91.18266666666666,75.59335141242939,0.0,34.32468277571252,79.42215162454873,0.0,15.120254295532646,0
MU_Rr_LW001,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,78.99622676579926,95.48736462093862,95.76624193548386,99.742,1
Muis5,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,52.0447249070632,96.38989169675091,95.76624193548386,99.742,1
NIID11,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
NIID13,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
NIID16,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
NIID17,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
NIID21,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
NIID7,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
Naam,92.911,95.479,72.64116981132076,33.58483018867924,95.918,86.01356643356642,85.494,84.043,98.784,79.17950788643533,23.298940206185566,92.287,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,81.884,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,40.0346649484536,45.12653429602888,86.501,89.30940534521159,14.487462897526504,0.0,95.152,80.233,63.926110738255026,92.43,38.41872794117647,39.41629197080292,37.9912751091703,33.60671584699453,92.42464772727273,36.51189645776567,0.0,0.0,0.0,95.475,88.604,0.0,66.792,86.49372987012987,65.83660498220641,28.295363344051445,29.71286900958466,0.0,85.479,87.097,72.54269830508474,0.0,28.624687732342004,77.97807942238268,0.0,15.205963917525773,0
Noumea25,99.747,65.1595744680851,100.0,89.81162264150944,100.0,100.0,100.0,99.645,100.0,100.0,100.0,72.07446808510637,100.0,99.588,100.0,100.0,100.0,100.0,100.0,100.0,99.625,59.38242280285036,100.0,100.0,99.664,31.88405797101449,87.72241992882563,92.56171900826446,100.0,100.0,95.7015329512894,100.0,100.0,97.58064516129032,100.0,46.20942238267148,100.0,99.777,76.678,100.0,99.697,59.593284883720926,100.0,100.0,66.91150735294119,99.757,100.0,100.0,100.0,100.0,65.90910909090908,100.0,75.0,100.0,100.0,99.02,100.0,50.649350649350644,100.0,100.0,100.0,100.0,70.13698630136986,100.0,97.6271186440678,57.75401069518716,57.992453531598514,80.8667870036101,99.597,99.742,1
OM130,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,100.0,99.597,99.742,1
OS80,99.747,100.0,99.057,90.9433962264151,100.0,100.0,100.0,98.936,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.611,95.70223495702005,55.51603558718862,99.346,99.731,23.53962886597938,99.278,99.725,99.777,11.30752296819788,0.0,99.091,99.709,42.784892617449664,99.602,39.3380955882353,39.17235766423358,39.30155895196507,33.060475409836066,98.485,40.05409536784742,25.90936363636364,99.612,25.000186507936508,99.095,98.575,99.3466045751634,66.03785660377358,98.442,99.288,100.0,100.0,100.0,99.726,94.839,99.661,0.0,56.50528996282528,90.97472924187726,98.79,16.494835051546392,0
