Strain,WP_004498219.1,WP_004503036.1,WP_004503046.1,WP_004503062.1,WP_004503087.1,WP_004503102.1,WP_004503130.1,WP_004503150.1,WP_004503514.1,WP_004503982.1,WP_016758916.1,WP_016759267.1,WP_025185097.1,WP_061217626.1,WP_061217842.1,WP_061217850.1,WP_061217853.1,WP_061236010.1,WP_198288176.1,WP_239244854.1,WP_239245559.1,WP_239248136.1,WP_239248140.1,WP_239248141.1,WP_239248147.1,WP_239248148.1,WP_239248149.1,WP_239248150.1,WP_239248151.1,WP_239248154.1,WP_239248155.1,WP_239248166.1,WP_239248167.1,target
Fiocruz_LV2776,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2787,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2790,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2791,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2807,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2812,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2816,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2841,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2919,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV2973,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV3076,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV3213,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV3323,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV3409,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV3879,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4034,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4108,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4113,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4114,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4118,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4152,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4160,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4173,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4174,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4188,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4211,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4212,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4217,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4225,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_LV4234,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Fiocruz_R83,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.525064935064935,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
G30,82.21556851311954,95.47136603773585,0.0,0.0,89.286,54.27759292035398,72.60246575342465,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,0.0,24.95822259696459,0.0,30.833244444444443,67.06957703927492,77.358,75.887,0
G32,82.21556851311954,95.47136603773585,0.0,0.0,89.286,54.27759292035398,72.60246575342465,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,0.0,24.95822259696459,0.0,30.833244444444443,67.06957703927492,77.358,75.887,0
Gui44,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
HAI0188,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.339517625231911,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
HS006,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
I2,77.95215233236152,63.348899528301885,8.766884393063584,0.0,87.44599999999998,46.0179284660767,77.5345616438356,0.0,36.33561164383561,97.342,36.51680898876404,58.58130059523809,59.13031739130435,0.0,65.37441605839416,75.04417112299465,68.261,61.365508403361346,46.71832506459948,52.000056842105266,33.48795361781077,0.0,0.0,0.0,49.99999684210526,90.0,56.419885214007785,49.353630129286124,75.199552,43.81938680555556,67.10709894259818,39.71716226415094,79.63557142857142,0
IP1605021,84.54828571428571,92.83,0.0,0.0,12.662129870129869,53.68704424778762,72.60246575342465,0.0,73.69894520547946,78.73734219269103,37.07856179775281,77.77809722222223,88.696,0.0,82.48151824817518,60.249786096256685,73.043,92.437,55.556,51.57868421052631,35.435903525046385,0.0,0.0,51.098626373626374,70.00038947368421,71.579,72.76295719844359,66.94769645868466,50.399856,73.33375000000001,79.45622356495468,78.491,75.887,0
IPAV,82.21556851311954,95.47136603773585,0.0,0.0,89.286,54.27759292035398,72.60246575342465,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.988840445269016,0.0,0.0,0.0,0.0,0.0,0.0,24.95822259696459,0.0,30.833244444444443,67.06957703927492,77.358,75.887,0
K56,82.21579008746356,96.22650566037736,0.0,0.0,0.0,54.27759292035398,73.9727397260274,0.0,16.712520547945207,0.0,35.95543820224719,78.125,32.608747826086955,0.0,83.21214598540146,0.0,0.0,97.311,54.78018604651164,37.89473684210526,5.565896103896103,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
Kantorowic,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.69724369747899,53.48885788113695,0.0,3.432291280148423,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
Kito,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,79.16715625,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
L0066,86.29717201166181,95.09479245283019,0.0,0.0,87.338,55.75249557522124,72.60246575342465,0.0,82.4656602739726,97.342,35.955,88.54149305555555,18.260817391304347,0.0,68.97840145985401,75.04417112299465,68.261,94.958,54.7800826873385,49.47372631578948,9.925828385899814,0.0,0.0,0.0,87.36811578947369,90.0,87.54863813229572,88.364,72.39971200000001,94.72201666666668,93.051,35.471298113207546,76.596,0
L0374,71.42870262390672,67.547,8.959630057803468,0.0,0.0,41.002796460176995,72.60246575342465,0.0,15.890630136986301,0.0,37.07888764044944,78.125,25.217373913043478,0.0,82.84683211678832,0.0,0.0,97.647,33.33314211886305,0.0,3.5250278293135433,0.0,0.0,0.0,0.0,0.0,22.17935019455253,12.478733558178753,0.0,27.77775,37.76409969788519,67.54749056603774,75.887,0
L0864,86.29717201166181,95.09479245283019,0.0,0.0,87.338,55.75249557522124,72.60246575342465,0.0,83.56143561643836,97.342,35.955,88.54149305555555,18.260817391304347,0.0,68.97840145985401,75.04417112299465,66.95668695652174,94.958,54.7800826873385,49.47372631578948,9.925828385899814,0.0,0.0,0.0,87.36811578947369,90.0,87.54863813229572,88.364,74.79977600000001,94.72201666666668,93.051,35.471298113207546,76.596,0
L231,99.125,100.0,0.0,0.0,100.0,53.68704424778762,100.0,0.0,100.0,100.0,38.201797752808986,100.0,93.913,99.567,99.27,99.109,99.565,99.832,54.263855297157626,76.842,48.979532467532465,0.0,94.73684210526315,86.81277472527472,99.474,99.474,87.93805447470817,95.278,99.2,99.167,99.698,99.245,98.582,0
L495,82.21579008746356,96.22650566037736,0.0,0.0,0.0,54.27759292035398,73.9727397260274,0.0,16.712520547945207,0.0,35.95543820224719,78.125,40.000121739130435,0.0,83.21214598540146,0.0,0.0,97.311,54.78018604651164,38.94726315789473,5.565907235621521,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
L60,88.62945481049563,67.925,8.381393063583817,0.0,0.0,53.392035398230085,80.82219178082191,0.0,16.438394520547945,0.0,38.202359550561795,90.97202430555556,93.913,0.0,96.35,0.0,0.0,40.33634789915966,95.09,48.42094736842105,17.254204081632654,0.0,0.0,0.0,0.0,0.0,0.0,25.63218718381113,0.0,71.94469444444445,69.18470392749245,95.094,92.199,0
LEPTOCUBA04,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,83.56143561643836,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,74.79977600000001,94.72201666666668,93.051,35.471298113207546,75.887,0
LEPTOCUBA07,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
LEPTOCUBA14,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,83.56143561643836,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,74.79977600000001,94.72201666666668,93.051,35.471298113207546,75.887,0
LEPTOCUBA17,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,72.60246575342465,0.0,83.56143561643836,0.0,35.955,88.54149305555555,18.260817391304347,0.0,68.61267153284672,38.32438502673797,47.826295652173904,74.45355294117647,54.7800826873385,49.47372631578948,4.081647495361781,0.0,0.0,0.0,0.0,0.0,22.17935019455253,21.754263069139967,74.79977600000001,94.72201666666668,93.051,35.471298113207546,75.887,0
LJ178,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
LO-24,86.29717201166181,67.17,8.670511560693642,0.0,0.0,55.75249557522124,73.28808219178082,0.0,83.56143561643836,0.0,35.955,88.54149305555555,0.0,0.0,68.61267153284672,75.04417112299465,68.261,74.45355294117647,54.7800826873385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.567929961089494,21.754263069139967,74.79977600000001,94.72201666666668,93.051,35.471298113207546,75.887,0
LO-3,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,27.54675471698113,75.532,0
LO-4,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
LT2156,53.64431486880466,95.09479245283019,0.0,0.0,0.0,54.572377581120946,92.46616438356165,0.0,15.342490410958904,0.0,37.07861797752808,78.125,25.217373913043478,0.0,51.094978102189785,0.0,0.0,97.647,54.78018604651164,0.0,3.525064935064935,0.0,0.0,0.0,0.0,0.0,21.78981712062257,12.478733558178753,0.0,30.833244444444443,67.06957703927492,67.54749056603774,74.823,0
L_60,88.62945481049563,67.925,8.381393063583817,0.0,0.0,53.392035398230085,80.82219178082191,0.0,16.438394520547945,0.0,38.202359550561795,65.04611226851851,93.913,0.0,74.93921167883211,0.0,0.0,40.33634789915966,95.08999999999999,48.42094736842105,17.254204081632654,0.0,0.0,0.0,0.0,0.0,0.0,14.7274035975267,0.0,61.57407592592593,69.18470392749245,94.5911823899371,92.199,0
Lai,82.21556851311954,95.47136603773585,0.0,0.0,89.286,54.27759292035398,72.60246575342465,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.988840445269016,0.0,0.0,0.0,0.0,0.0,0.0,24.95822259696459,0.0,30.833244444444443,67.06957703927492,77.358,75.887,0
Langkawi,82.21579008746356,95.47136603773585,0.0,0.0,89.286,54.27759292035398,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.125,35.072539130434784,0.0,83.21214598540146,0.0,0.0,43.86578823529411,53.48885788113696,53.68424210526316,4.019771181199752,0.0,0.0,0.0,0.0,0.0,0.0,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
M001_Tn_Mutant_Parent,82.21579008746356,96.22650566037736,0.0,0.0,0.0,54.27759292035398,73.9727397260274,0.0,16.712520547945207,0.0,35.95543820224719,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.311,54.78018604651164,36.84221052631579,5.565884972170686,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
M20,84.2564810495627,67.35849999999999,8.815070809248555,0.0,89.286,55.015044247787614,73.28808219178082,0.0,51.780709589041095,0.0,36.51680898876404,83.33324652777777,25.217373913043478,0.0,75.91240875912409,75.04417112299465,68.261,59.159670588235294,54.13447028423772,49.47372631578948,3.339517625231911,0.0,0.0,0.0,0.0,0.0,22.567929961089494,23.103095278246208,69.600192,62.77763055555556,80.06028851963745,56.60364905660377,75.35499999999999,0
M933_lip32_mutant,82.21579008746356,96.22650566037736,0.0,0.0,0.0,54.27759292035398,73.9727397260274,0.0,16.712520547945207,0.0,35.95543820224719,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,97.311,54.78018604651164,36.84221052631579,5.565884972170686,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.620730185497468,0.0,30.833244444444443,67.06957703927492,77.736,75.532,0
MAVJ401,82.79889212827989,66.415,8.092612716763005,0.0,63.63607792207793,51.917330383480824,73.28808219178082,0.0,21.917983561643837,0.0,33.70783146067416,86.45875000000001,93.043,74.026,67.88352189781023,0.0,0.0,92.605,54.00509043927649,67.368,78.29296103896104,79.31009655172414,42.10522105263158,38.46185714285714,0.0,0.0,0.0,25.800725126475545,0.0,85.83357777777778,68.27779758308156,73.585,84.752,0
MH4001,82.21579008746356,67.547,8.959630057803468,0.0,0.0,53.98182890855457,73.9727397260274,0.0,16.712520547945207,0.0,37.07861797752808,78.81936805555556,25.217373913043478,0.0,82.84683211678832,0.0,0.0,44.03341176470588,55.555183462532305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17935019455253,24.45147723440135,0.0,31.110933333333335,67.06957703927492,78.113,75.532,0
MH4027,82.21579008746356,67.547,8.959630057803468,0.0,89.286,54.27759292035398,73.28808219178082,0.0,22.191534246575344,0.0,37.07861797752808,78.125,25.217373913043478,0.0,83.21214598540146,0.0,0.0,43.86578823529412,53.48885788113695,0.0,3.525064935064935,0.0,0.0,0.0,0.0,0.0,0.0,24.451927487352446,0.0,30.833244444444443,67.06957703927492,77.736,74.823,0
MK146,86.29717201166181,95.09479245283019,0.0,0.0,87.338,55.75249557522124,72.60246575342465,0.0,81.36988493150685,97.342,35.955,88.54149305555555,0.0,0.0,68.97840145985401,75.04417112299465,68.261,94.958,54.7800826873385,49.47372631578948,9.833070500927645,0.0,0.0,0.0,87.36811578947369,90.0,87.54863813229572,88.364,69.99964800000001,94.72201666666668,93.051,35.471298113207546,76.596,0
